lossy_count memory usage (k=3000)
\begin{tabular}{lllrrr}
\hline
 Word                     & isNewWord   & Word Count   &   Delta &   Memory Usage &   \#Buckets \\
 meinung                  & True        & 1            &       0 &         107296 &       1116 \\
 guten                    & False       & 3            &       0 &         107296 &       1116 \\
 sinn                     & False       & 4            &       0 &         107296 &       1116 \\
 sucht                    & False       & 4            &       0 &         107296 &       1116 \\
 spiele                   & True        & 1            &       0 &         107352 &       1117 \\
 verstandes               & True        & 1            &       0 &         107416 &       1118 \\
 drin                     & True        & 1            &       0 &         107472 &       1119 \\
 romeo                    & False       & 31           &       0 &         107472 &       1119 \\
 meinens                  & True        & 1            &       0 &         107528 &       1120 \\
 gut                      & False       & 8            &       0 &         107528 &       1120 \\
 balle                    & True        & 1            &       0 &         107584 &       1121 \\
 gehen                    & False       & 6            &       0 &         107584 &       1121 \\
 unverstand               & True        & 1            &       0 &         107648 &       1122 \\
 mercutio                 & False       & 9            &       0 &         107648 &       1122 \\
 laßt                     & False       & 5            &       0 &         107648 &       1122 \\
 sehen                    & False       & 2            &       0 &         107648 &       1122 \\
 romeo                    & False       & 32           &       0 &         107616 &       1122 \\
 nacht                    & False       & 5            &       0 &         107616 &       1122 \\
 nen                      & True        & 1            &       0 &         107672 &       1123 \\
 traum                    & True        & 1            &       0 &         107728 &       1124 \\
 mercutio                 & False       & 10           &       0 &         107728 &       1124 \\
 romeo                    & False       & 33           &       0 &         107760 &       1124 \\
 mercutio                 & False       & 11           &       0 &         107760 &       1124 \\
 träume                   & True        & 1            &       0 &         107840 &       1125 \\
 bauen                    & True        & 1            &       0 &         107896 &       1126 \\
 läßt                     & False       & 2            &       0 &         107896 &       1126 \\
 träume                   & False       & 2            &       0 &         107896 &       1126 \\
 öfters                   & True        & 1            &       0 &         107976 &       1127 \\
 lügen                    & True        & 1            &       0 &         108056 &       1128 \\
 romeo                    & False       & 34           &       0 &         108056 &       1128 \\
 träumen                  & False       & 2            &       0 &         108056 &       1128 \\
 wahres                   & True        & 1            &       0 &         108112 &       1129 \\
 schlafend                & True        & 1            &       0 &         108176 &       1130 \\
 liegen                   & True        & 1            &       0 &         108232 &       1131 \\
 mercutio                 & False       & 12           &       0 &         108232 &       1131 \\
 seh                      & False       & 2            &       0 &         108232 &       1131 \\
 wohl                     & False       & 4            &       0 &         108232 &       1131 \\
 frau                     & False       & 5            &       0 &         108232 &       1131 \\
 mab                      & True        & 1            &       0 &         108288 &       1132 \\
 besucht                  & True        & 1            &       0 &         108344 &       1133 \\
 romeo                    & False       & 35           &       0 &         108344 &       1133 \\
 frau                     & False       & 6            &       0 &         108344 &       1133 \\
 mab                      & False       & 2            &       0 &         108344 &       1133 \\
 wer                      & False       & 5            &       0 &         108344 &       1133 \\
 mercutio                 & False       & 13           &       0 &         108376 &       1133 \\
 feenwelt                 & True        & 1            &       0 &         108440 &       1134 \\
 entbinderin              & True        & 1            &       0 &         108504 &       1135 \\
 kommt                    & False       & 9            &       0 &         108504 &       1135 \\
 größer                   & True        & 1            &       0 &         108584 &       1136 \\
 edelstein                & True        & 1            &       0 &         108648 &       1137 \\
 zeigefinger              & True        & 1            &       0 &         108712 &       1138 \\
 aldermanns               & True        & 1            &       0 &         108776 &       1139 \\
 fährt                    & True        & 1            &       0 &         108856 &       1140 \\
 nem                      & True        & 1            &       0 &         108912 &       1141 \\
 gespann                  & True        & 1            &       0 &         108968 &       1142 \\
 sonnenstäubchen          & True        & 1            &       0 &         109056 &       1143 \\
 schlafenden              & True        & 1            &       0 &         109120 &       1144 \\
 quer                     & True        & 1            &       0 &         109176 &       1145 \\
 nase                     & True        & 1            &       0 &         109232 &       1146 \\
 speichen                 & True        & 1            &       0 &         109296 &       1147 \\
 gemacht                  & True        & 1            &       0 &         109352 &       1148 \\
 spinnenbeinen            & True        & 1            &       0 &         109416 &       1149 \\
 wagens                   & True        & 1            &       0 &         109472 &       1150 \\
 deck                     & True        & 1            &       0 &         109528 &       1151 \\
 heupferds                & True        & 1            &       0 &         109592 &       1152 \\
 flügeln                  & True        & 1            &       0 &         109672 &       1153 \\
 feinem                   & True        & 1            &       0 &         109728 &       1154 \\
 spinngewebe              & True        & 1            &       0 &         109792 &       1155 \\
 geschirr                 & True        & 1            &       0 &         109856 &       1156 \\
 zügel                    & True        & 1            &       0 &         109936 &       1157 \\
 mondes                   & True        & 1            &       0 &         109992 &       1158 \\
 feuchtem                 & True        & 1            &       0 &         110056 &       1159 \\
 strahl                   & True        & 1            &       0 &         110112 &       1160 \\
 heimchenknochen          & True        & 1            &       0 &         110176 &       1161 \\
 peitsche                 & True        & 1            &       0 &         110240 &       1162 \\
 griff                    & True        & 1            &       0 &         110296 &       1163 \\
 schnur                   & True        & 1            &       0 &         110352 &       1164 \\
 fasern                   & True        & 1            &       0 &         110408 &       1165 \\
 kleine                   & True        & 1            &       0 &         110464 &       1166 \\
 mücke                    & True        & 1            &       0 &         110544 &       1167 \\
 grauen                   & True        & 1            &       0 &         110600 &       1168 \\
 mantel                   & True        & 1            &       0 &         110656 &       1169 \\
 sitzt                    & True        & 1            &       0 &         110712 &       1170 \\
 fuhrmann                 & True        & 1            &       0 &         110776 &       1171 \\
 vorn                     & True        & 1            &       0 &         110832 &       1172 \\
 halb                     & True        & 1            &       0 &         110888 &       1173 \\
 groß                     & True        & 1            &       0 &         110968 &       1174 \\
 kleines                  & False       & 2            &       0 &         110968 &       1174 \\
 würmchen                 & True        & 1            &       0 &         111056 &       1175 \\
 mädchens                 & True        & 1            &       0 &         111144 &       1176 \\
 müßgem                   & True        & 1            &       0 &         111224 &       1177 \\
 finger                   & False       & 2            &       0 &         111224 &       1177 \\
 nistet                   & True        & 1            &       0 &         111280 &       1178 \\
 kutsch                   & True        & 1            &       0 &         111336 &       1179 \\
 hohle                    & True        & 1            &       0 &         111392 &       1180 \\
 haselnuß                 & True        & 1            &       0 &         111480 &       1181 \\
 tischler                 & True        & 1            &       0 &         111544 &       1182 \\
 eichhorn                 & True        & 1            &       0 &         111608 &       1183 \\
 meister                  & True        & 1            &       0 &         111664 &       1184 \\
 wurm                     & False       & 2            &       0 &         111664 &       1184 \\
 zurechtgemacht           & True        & 1            &       0 &         111728 &       1185 \\
 seit                     & False       & 4            &       0 &         111728 &       1185 \\
 uralten                  & True        & 1            &       0 &         111784 &       1186 \\
 zeiten                   & True        & 1            &       0 &         111840 &       1187 \\
 feen                     & True        & 1            &       0 &         111896 &       1188 \\
 wagner                   & True        & 1            &       0 &         111952 &       1189 \\
 staat                    & True        & 1            &       0 &         112008 &       1190 \\
 trabt                    & True        & 1            &       0 &         112064 &       1191 \\
 nacht                    & False       & 6            &       0 &         112064 &       1191 \\
 nacht                    & False       & 7            &       0 &         112064 &       1191 \\
 befährt                  & True        & 1            &       0 &         112144 &       1192 \\
 hirn                     & True        & 1            &       0 &         112200 &       1193 \\
 verliebter               & True        & 1            &       0 &         112264 &       1194 \\
 träumen                  & False       & 3            &       0 &         112264 &       1194 \\
 liebe                    & False       & 13           &       0 &         112264 &       1194 \\
 schranzen                & True        & 1            &       0 &         112328 &       1195 \\
 knie                     & True        & 1            &       0 &         112384 &       1196 \\
 schnell                  & True        & 1            &       0 &         112440 &       1197 \\
 reverenzen               & True        & 1            &       0 &         112504 &       1198 \\
 anwalts                  & True        & 1            &       0 &         112560 &       1199 \\
 finger                   & False       & 3            &       0 &         112560 &       1199 \\
 sporteln                 & True        & 1            &       0 &         112624 &       1200 \\
 gleich                   & False       & 4            &       0 &         112624 &       1200 \\
 schönen                  & False       & 2            &       0 &         112624 &       1200 \\
 lippen                   & True        & 1            &       0 &         112680 &       1201 \\
 küssen                   & False       & 2            &       0 &         112680 &       1201 \\
 träumen                  & False       & 4            &       0 &         112680 &       1201 \\
 oft                      & False       & 3            &       0 &         112680 &       1201 \\
 plagt                    & True        & 1            &       0 &         112736 &       1202 \\
 böse                     & False       & 2            &       0 &         112736 &       1202 \\
 mab                      & False       & 3            &       0 &         112736 &       1202 \\
 bläschen                 & True        & 1            &       0 &         112824 &       1203 \\
 odem                     & True        & 1            &       0 &         112880 &       1204 \\
 näscherei                & True        & 1            &       0 &         112968 &       1205 \\
 verdarb                  & True        & 1            &       0 &         113024 &       1206 \\
 bald                     & True        & 1            &       0 &         113080 &       1207 \\
 trabt                    & False       & 2            &       0 &         113080 &       1207 \\
 hofmanns                 & True        & 1            &       0 &         113144 &       1208 \\
 nase                     & False       & 2            &       0 &         113144 &       1208 \\
 wittert                  & True        & 1            &       0 &         113200 &       1209 \\
 traum                    & False       & 2            &       0 &         113200 &       1209 \\
 ämter                    & True        & 1            &       0 &         113280 &       1210 \\
 bald                     & False       & 2            &       0 &         113280 &       1210 \\
 kitzelt                  & True        & 1            &       0 &         113336 &       1211 \\
 zinshahns                & True        & 1            &       0 &         113400 &       1212 \\
 federn                   & True        & 1            &       0 &         113456 &       1213 \\
 pfarrers                 & True        & 1            &       0 &         113520 &       1214 \\
 nase                     & False       & 3            &       0 &         113520 &       1214 \\
 schlafend                & False       & 2            &       0 &         113520 &       1214 \\
 liegt                    & True        & 1            &       0 &         113576 &       1215 \\
 bessern                  & False       & 4            &       0 &         113576 &       1215 \\
 pfründe                  & True        & 1            &       0 &         113656 &       1216 \\
 träumt                   & True        & 1            &       0 &         113736 &       1217 \\
 bald                     & False       & 3            &       0 &         113736 &       1217 \\
 fährt                    & False       & 2            &       0 &         113736 &       1217 \\
 soldaten                 & True        & 1            &       0 &         113800 &       1218 \\
 nacken                   & True        & 1            &       0 &         113856 &       1219 \\
 träumt                   & False       & 2            &       0 &         113856 &       1219 \\
 sofort                   & True        & 1            &       0 &         113912 &       1220 \\
 niedersäbeln             & True        & 1            &       0 &         114000 &       1221 \\
 träumt                   & False       & 3            &       0 &         114000 &       1221 \\
 breschen                 & True        & 1            &       0 &         114064 &       1222 \\
 hinterhalten             & True        & 1            &       0 &         114128 &       1223 \\
 damaszenern              & True        & 1            &       0 &         114192 &       1224 \\
 klaftertiefen            & True        & 1            &       0 &         114256 &       1225 \\
 ehrentrunk               & True        & 1            &       0 &         114320 &       1226 \\
 trommelts                & True        & 1            &       0 &         114384 &       1227 \\
 ohr                      & False       & 2            &       0 &         114384 &       1227 \\
 fährt                    & False       & 3            &       0 &         114384 &       1227 \\
 flucht                   & True        & 1            &       0 &         114440 &       1228 \\
 schreck                  & True        & 1            &       0 &         114496 &       1229 \\
 paar                     & False       & 2            &       0 &         114496 &       1229 \\
 gebete                   & True        & 1            &       0 &         114552 &       1230 \\
 schläft                  & True        & 1            &       0 &         114632 &       1231 \\
 neuem                    & False       & 3            &       0 &         114632 &       1231 \\
 eben                     & True        & 1            &       0 &         114688 &       1232 \\
 mab                      & False       & 4            &       0 &         114688 &       1232 \\
 verwirrt                 & True        & 1            &       0 &         114752 &       1233 \\
 pferde                   & True        & 1            &       0 &         114808 &       1234 \\
 mähnen                   & True        & 1            &       0 &         114888 &       1235 \\
 nacht                    & False       & 8            &       0 &         114888 &       1235 \\
 flicht                   & True        & 1            &       0 &         114944 &       1236 \\
 struppges                & True        & 1            &       0 &         115008 &       1237 \\
 haar                     & True        & 1            &       0 &         115064 &       1238 \\
 weichselzöpfe            & True        & 1            &       0 &         115152 &       1239 \\
 wiederum                 & True        & 1            &       0 &         115216 &       1240 \\
 entwirrt                 & True        & 1            &       0 &         115280 &       1241 \\
 unglück                  & True        & 1            &       0 &         115360 &       1242 \\
 deuten                   & True        & 1            &       0 &         115416 &       1243 \\
 hexe                     & True        & 1            &       0 &         115472 &       1244 \\
 mädchen                  & False       & 8            &       0 &         115472 &       1244 \\
 drückt                   & False       & 2            &       0 &         115472 &       1244 \\
 rücken                   & False       & 3            &       0 &         115472 &       1244 \\
 ruhn                     & True        & 1            &       0 &         115528 &       1245 \\
 lehrt                    & True        & 1            &       0 &         115584 &       1246 \\
 weiber                   & False       & 3            &       0 &         115584 &       1246 \\
 einst                    & True        & 1            &       0 &         115640 &       1247 \\
 männer                   & False       & 4            &       0 &         115640 &       1247 \\
 ertragen                 & True        & 1            &       0 &         115704 &       1248 \\
 romeo                    & False       & 36           &       0 &         115704 &       1248 \\
 still                    & False       & 4            &       0 &         115704 &       1248 \\
 o                        & False       & 3            &       0 &         115704 &       1248 \\
 still                    & False       & 5            &       0 &         115704 &       1248 \\
 mercutio                 & False       & 14           &       0 &         115704 &       1248 \\
 sprichst                 & True        & 1            &       0 &         115768 &       1249 \\
 mercutio                 & False       & 15           &       0 &         115768 &       1249 \\
 wohl                     & False       & 5            &       0 &         115768 &       1249 \\
 wahr                     & False       & 5            &       0 &         115768 &       1249 \\
 rede                     & True        & 1            &       0 &         115824 &       1250 \\
 träumen                  & False       & 5            &       0 &         115824 &       1250 \\
 kindern                  & True        & 1            &       0 &         115880 &       1251 \\
 müßgen                   & True        & 1            &       0 &         115960 &       1252 \\
 hirns                    & True        & 1            &       0 &         116016 &       1253 \\
 eitler                   & True        & 1            &       0 &         116072 &       1254 \\
 phantasie                & True        & 1            &       0 &         116136 &       1255 \\
 erzeugt                  & True        & 1            &       0 &         116192 &       1256 \\
 dünnem                   & True        & 1            &       0 &         116272 &       1257 \\
 stoff                    & True        & 1            &       0 &         116328 &       1258 \\
 luft                     & False       & 2            &       0 &         116328 &       1258 \\
 besteht                  & True        & 1            &       0 &         116384 &       1259 \\
 flüchtger                & True        & 1            &       0 &         116472 &       1260 \\
 wechselt                 & True        & 1            &       0 &         116536 &       1261 \\
 wind                     & True        & 1            &       0 &         116592 &       1262 \\
 bald                     & False       & 4            &       0 &         116592 &       1262 \\
 erfrorne                 & True        & 1            &       0 &         116656 &       1263 \\
 brust                    & False       & 4            &       0 &         116656 &       1263 \\
 nordens                  & True        & 1            &       0 &         116712 &       1264 \\
 buhlt                    & True        & 1            &       0 &         116768 &       1265 \\
 schnell                  & False       & 2            &       0 &         116768 &       1265 \\
 erzürnt                  & True        & 1            &       0 &         116848 &       1266 \\
 hinweg                   & True        & 1            &       0 &         116904 &       1267 \\
 dannen                   & False       & 2            &       0 &         116904 &       1267 \\
 schnaubend               & True        & 1            &       0 &         116968 &       1268 \\
 stirn                    & False       & 4            &       0 &         116968 &       1268 \\
 taubeträuften            & True        & 1            &       0 &         117056 &       1269 \\
 süden                    & True        & 1            &       0 &         117136 &       1270 \\
 kehrt                    & True        & 1            &       0 &         117192 &       1271 \\
 benvolio                 & False       & 30           &       0 &         117192 &       1271 \\
 wind                     & False       & 2            &       0 &         117192 &       1271 \\
 sprecht                  & True        & 1            &       0 &         117248 &       1272 \\
 entführt                 & True        & 1            &       0 &         117336 &       1273 \\
 gespeist                 & True        & 1            &       0 &         117400 &       1274 \\
 kamen                    & True        & 1            &       0 &         117456 &       1275 \\
 schon                    & False       & 12           &       0 &         117456 &       1275 \\
 spät                     & True        & 1            &       0 &         117536 &       1276 \\
 romeo                    & False       & 37           &       0 &         117536 &       1276 \\
 früh                     & False       & 2            &       0 &         117536 &       1276 \\
 befürcht                 & True        & 1            &       0 &         117624 &       1277 \\
 herz                     & False       & 4            &       0 &         117624 &       1277 \\
 erbangt                  & True        & 1            &       0 &         117680 &       1278 \\
 ahnet                    & True        & 1            &       0 &         117736 &       1279 \\
 verhängnis               & True        & 1            &       0 &         117824 &       1280 \\
 verborgen                & True        & 1            &       0 &         117888 &       1281 \\
 sternen                  & True        & 1            &       0 &         117944 &       1282 \\
 heute                    & True        & 1            &       0 &         118000 &       1283 \\
 nacht                    & False       & 9            &       0 &         118000 &       1283 \\
 lustbarkeit              & True        & 1            &       0 &         118064 &       1284 \\
 furchtbarn               & True        & 1            &       0 &         118128 &       1285 \\
 zeitlauf                 & True        & 1            &       0 &         118192 &       1286 \\
 beginnen                 & True        & 1            &       0 &         118256 &       1287 \\
 ziel                     & False       & 3            &       0 &         118256 &       1287 \\
 lästgen                  & True        & 1            &       0 &         118336 &       1288 \\
 lebens                   & True        & 1            &       0 &         118392 &       1289 \\
 brust                    & False       & 5            &       0 &         118392 &       1289 \\
 verschließt              & False       & 2            &       0 &         118392 &       1289 \\
 kürzen                   & True        & 1            &       0 &         118472 &       1290 \\
 schnöd                   & True        & 1            &       0 &         118552 &       1291 \\
 verwirkten               & True        & 1            &       0 &         118616 &       1292 \\
 frühen                   & True        & 1            &       0 &         118696 &       1293 \\
 tod                      & False       & 4            &       0 &         118696 &       1293 \\
 fahrt                    & True        & 1            &       0 &         118752 &       1294 \\
 steuer                   & True        & 1            &       0 &         118808 &       1295 \\
 lenkt                    & True        & 1            &       0 &         118864 &       1296 \\
 richt                    & True        & 1            &       0 &         118920 &       1297 \\
 segelauf                 & True        & 1            &       0 &         118984 &       1298 \\
 lustgen                  & True        & 1            &       0 &         119040 &       1299 \\
 freunde                  & False       & 2            &       0 &         119040 &       1299 \\
 benvolio                 & False       & 31           &       0 &         119040 &       1299 \\
 rührt                    & True        & 1            &       0 &         119120 &       1300 \\
 trommeln                 & True        & 1            &       0 &         119184 &       1301 \\
 ab                       & False       & 8            &       0 &         119184 &       1301 \\
 fünfte                   & True        & 1            &       0 &         119264 &       1302 \\
 szene                    & False       & 6            &       0 &         119264 &       1302 \\
 saal                     & True        & 1            &       0 &         119320 &       1303 \\
 capulets                 & False       & 4            &       0 &         119320 &       1303 \\
 hause                    & False       & 7            &       0 &         119320 &       1303 \\
 musikanten               & False       & 2            &       0 &         119320 &       1303 \\
 warten                   & True        & 1            &       0 &         119376 &       1304 \\
 diener                   & False       & 12           &       0 &         119344 &       1304 \\
 kommen                   & False       & 4            &       0 &         119344 &       1304 \\
 erster                   & False       & 3            &       0 &         119344 &       1304 \\
 diener                   & False       & 13           &       0 &         119344 &       1304 \\
 schmorpfanne             & True        & 1            &       0 &         119408 &       1305 \\
 abräumen                 & True        & 1            &       0 &         119496 &       1306 \\
 hilft                    & True        & 1            &       0 &         119552 &       1307 \\
 teller                   & True        & 1            &       0 &         119608 &       1308 \\
 wechseln                 & False       & 2            &       0 &         119608 &       1308 \\
 teller                   & False       & 2            &       0 &         119608 &       1308 \\
 scheuern                 & True        & 1            &       0 &         119672 &       1309 \\
 zweiter                  & True        & 1            &       0 &         119728 &       1310 \\
 diener                   & False       & 14           &       0 &         119728 &       1310 \\
 gute                     & True        & 1            &       0 &         119784 &       1311 \\
 lebensart                & True        & 1            &       0 &         119848 &       1312 \\
 zweier                   & False       & 3            &       0 &         119848 &       1312 \\
 menschen                 & True        & 1            &       0 &         119912 &       1313 \\
 händen                   & True        & 1            &       0 &         119992 &       1314 \\
 obendrein                & True        & 1            &       0 &         120056 &       1315 \\
 ungewaschen              & True        & 1            &       0 &         120120 &       1316 \\
 s                        & False       & 5            &       0 &         120120 &       1316 \\
 unsaubrer                & True        & 1            &       0 &         120184 &       1317 \\
 handel                   & True        & 1            &       0 &         120240 &       1318 \\
 erster                   & False       & 4            &       0 &         120240 &       1318 \\
 diener                   & False       & 15           &       0 &         120240 &       1318 \\
 klappstühle              & True        & 1            &       0 &         120328 &       1319 \\
 fort                     & False       & 5            &       0 &         120328 &       1319 \\
 rückt                    & True        & 1            &       0 &         120408 &       1320 \\
 schenktisch              & True        & 1            &       0 &         120472 &       1321 \\
 beiseit                  & False       & 2            &       0 &         120472 &       1321 \\
 seht                     & False       & 3            &       0 &         120472 &       1321 \\
 silberzeuge              & True        & 1            &       0 &         120536 &       1322 \\
 kamerad                  & True        & 1            &       0 &         120592 &       1323 \\
 heb                      & True        & 1            &       0 &         120648 &       1324 \\
 stück                    & False       & 2            &       0 &         120648 &       1324 \\
 marzipan                 & True        & 1            &       0 &         120712 &       1325 \\
 liebhast                 & True        & 1            &       0 &         120776 &       1326 \\
 sag                      & False       & 6            &       0 &         120776 &       1326 \\
 pförtner                 & True        & 1            &       0 &         120864 &       1327 \\
 suse                     & True        & 1            &       0 &         120920 &       1328 \\
 mühlstein                & True        & 1            &       0 &         121008 &       1329 \\
 lene                     & True        & 1            &       0 &         121064 &       1330 \\
 hereinläßt               & True        & 1            &       0 &         121152 &       1331 \\
 anton                    & True        & 1            &       0 &         121208 &       1332 \\
 schmorpfanne             & False       & 2            &       0 &         121208 &       1332 \\
 andre                    & False       & 4            &       0 &         121208 &       1332 \\
 diener                   & False       & 16           &       0 &         121240 &       1332 \\
 kommen                   & False       & 5            &       0 &         121240 &       1332 \\
 zweiter                  & False       & 2            &       0 &         121240 &       1332 \\
 diener                   & False       & 17           &       0 &         121240 &       1332 \\
 bursch                   & False       & 2            &       0 &         121240 &       1332 \\
 parat                    & True        & 1            &       0 &         121296 &       1333 \\
 erster                   & False       & 5            &       0 &         121296 &       1333 \\
 diener                   & False       & 18           &       0 &         121296 &       1333 \\
 großen                   & True        & 1            &       0 &         121376 &       1334 \\
 saale                    & True        & 1            &       0 &         121432 &       1335 \\
 verlangt                 & True        & 1            &       0 &         121496 &       1336 \\
 vermißt                  & True        & 1            &       0 &         121576 &       1337 \\
 sucht                    & False       & 5            &       0 &         121576 &       1337 \\
 zweiter                  & False       & 3            &       0 &         121576 &       1337 \\
 diener                   & False       & 19           &       0 &         121576 &       1337 \\
 zugleich                 & True        & 1            &       0 &         121640 &       1338 \\
 seinlustig               & True        & 1            &       0 &         121704 &       1339 \\
 kerle                    & True        & 1            &       0 &         121760 &       1340 \\
 haltet                   & True        & 1            &       0 &         121816 &       1341 \\
 brav                     & True        & 1            &       0 &         121872 &       1342 \\
 wer                      & False       & 6            &       0 &         121872 &       1342 \\
 längsten                 & True        & 1            &       0 &         121960 &       1343 \\
 lebt                     & False       & 5            &       0 &         121960 &       1343 \\
 kriegt                   & True        & 1            &       0 &         122016 &       1344 \\
 ganzen                   & True        & 1            &       0 &         122072 &       1345 \\
 bettel                   & True        & 1            &       0 &         122128 &       1346 \\
 ziehen                   & False       & 2            &       0 &         122128 &       1346 \\
 hintergrund              & True        & 1            &       0 &         122192 &       1347 \\
 zurück                   & True        & 1            &       0 &         122272 &       1348 \\
 capulet                  & False       & 33           &       0 &         122272 &       1348 \\
 etc                      & True        & 1            &       0 &         122328 &       1349 \\
 gästen                   & True        & 1            &       0 &         122408 &       1350 \\
 masken                   & False       & 3            &       0 &         122408 &       1350 \\
 dienerschaft             & True        & 1            &       0 &         122472 &       1351 \\
 capulet                  & False       & 34           &       0 &         122472 &       1351 \\
 willkommen               & False       & 2            &       0 &         122472 &       1351 \\
 herrn                    & False       & 3            &       0 &         122472 &       1351 \\
 füße                     & True        & 1            &       0 &         122552 &       1352 \\
 leichdorn                & True        & 1            &       0 &         122616 &       1353 \\
 plagt                    & False       & 2            &       0 &         122616 &       1353 \\
 damen                    & False       & 2            &       0 &         122616 &       1353 \\
 flink                    & False       & 3            &       0 &         122616 &       1353 \\
 ans                      & True        & 1            &       0 &         122672 &       1354 \\
 werk                     & True        & 1            &       0 &         122728 &       1355 \\
 he                       & False       & 3            &       0 &         122728 &       1355 \\
 he                       & False       & 4            &       0 &         122728 &       1355 \\
 schönen                  & False       & 3            &       0 &         122728 &       1355 \\
 fraun                    & False       & 2            &       0 &         122728 &       1355 \\
 wer                      & False       & 7            &       0 &         122728 &       1355 \\
 schlägts                 & True        & 1            &       0 &         122816 &       1356 \\
 wohl                     & False       & 6            &       0 &         122816 &       1356 \\
 ab                       & False       & 9            &       0 &         122816 &       1356 \\
 tanzen                   & False       & 2            &       0 &         122816 &       1356 \\
 ziert                    & True        & 1            &       0 &         122872 &       1357 \\
 wette                    & False       & 3            &       0 &         122872 &       1357 \\
 hühneraugen              & True        & 1            &       0 &         122960 &       1358 \\
 ichs                     & False       & 3            &       0 &         122960 &       1358 \\
 nah                      & True        & 1            &       0 &         123016 &       1359 \\
 gelegt                   & False       & 2            &       0 &         123016 &       1359 \\
 herrn                    & False       & 4            &       0 &         123016 &       1359 \\
 willkommen               & False       & 3            &       0 &         123016 &       1359 \\
 weiß                     & False       & 6            &       0 &         123016 &       1359 \\
 zeit                     & False       & 4            &       0 &         123016 &       1359 \\
 ne                       & False       & 8            &       0 &         123016 &       1359 \\
 larve                    & False       & 3            &       0 &         123016 &       1359 \\
 trug                     & True        & 1            &       0 &         123072 &       1360 \\
 schönen                  & False       & 4            &       0 &         123072 &       1360 \\
 weis                     & False       & 2            &       0 &         123072 &       1360 \\
 ohr                      & False       & 3            &       0 &         123072 &       1360 \\
 flüstern                 & True        & 1            &       0 &         123160 &       1361 \\
 wußte                    & False       & 2            &       0 &         123160 &       1361 \\
 wohlgefiel               & True        & 1            &       0 &         123224 &       1362 \\
 vorbei                   & True        & 1            &       0 &         123280 &       1363 \\
 vorbei                   & False       & 2            &       0 &         123280 &       1363 \\
 willkommen               & False       & 4            &       0 &         123280 &       1363 \\
 herren                   & True        & 1            &       0 &         123336 &       1364 \\
 kommt                    & False       & 10           &       0 &         123336 &       1364 \\
 musikanten               & False       & 3            &       0 &         123336 &       1364 \\
 spielt                   & True        & 1            &       0 &         123392 &       1365 \\
 macht                    & False       & 2            &       0 &         123392 &       1365 \\
 platz                    & False       & 2            &       0 &         123392 &       1365 \\
 platz                    & False       & 3            &       0 &         123392 &       1365 \\
 mädchen                  & False       & 9            &       0 &         123392 &       1365 \\
 frisch                   & False       & 2            &       0 &         123392 &       1365 \\
 gesprungen               & True        & 1            &       0 &         160312 &       1366 \\
 musik                    & True        & 1            &       0 &         160368 &       1367 \\
 tanz                     & False       & 2            &       0 &         160368 &       1367 \\
 dienern                  & True        & 1            &       0 &         160424 &       1368 \\
 mehr                     & False       & 4            &       0 &         160424 &       1368 \\
 licht                    & False       & 5            &       0 &         160424 &       1368 \\
 burschen                 & True        & 1            &       0 &         160488 &       1369 \\
 beiseit                  & False       & 3            &       0 &         160488 &       1369 \\
 tische                   & True        & 1            &       0 &         160544 &       1370 \\
 feuer                    & True        & 1            &       0 &         160600 &       1371 \\
 zimmer                   & False       & 2            &       0 &         160600 &       1371 \\
 heiß                     & True        & 1            &       0 &         160680 &       1372 \\
 ha                       & False       & 2            &       0 &         160680 &       1372 \\
 recht                    & False       & 6            &       0 &         160680 &       1372 \\
 gelegen                  & True        & 1            &       0 &         160736 &       1373 \\
 kommt                    & False       & 11           &       0 &         160768 &       1373 \\
 unverhoffte              & True        & 1            &       0 &         160832 &       1374 \\
 spaß                     & False       & 2            &       0 &         160832 &       1374 \\
 na                       & True        & 1            &       0 &         160888 &       1375 \\
 setzt                    & True        & 1            &       0 &         160944 &       1376 \\
 setzt                    & False       & 2            &       0 &         160944 &       1376 \\
 vetter                   & False       & 4            &       0 &         160944 &       1376 \\
 capulet                  & False       & 35           &       0 &         160944 &       1376 \\
 beide                    & False       & 2            &       0 &         160944 &       1376 \\
 ja                       & False       & 13           &       0 &         160944 &       1376 \\
 übers                    & True        & 1            &       0 &         161024 &       1377 \\
 tanzen                   & False       & 3            &       0 &         161024 &       1377 \\
 lang                     & False       & 5            &       0 &         161024 &       1377 \\
 ists                     & False       & 5            &       0 &         161024 &       1377 \\
 jetzo                    & True        & 1            &       0 &         161080 &       1378 \\
 seit                     & False       & 5            &       0 &         161080 &       1378 \\
 zuletzt                  & True        & 1            &       0 &         161136 &       1379 \\
 larven                   & False       & 2            &       0 &         161136 &       1379 \\
 steckten                 & True        & 1            &       0 &         161200 &       1380 \\
 zweiter                  & False       & 4            &       0 &         161200 &       1380 \\
 capulet                  & False       & 36           &       0 &         161200 &       1380 \\
 dreißig                  & True        & 1            &       0 &         161280 &       1381 \\
 jahr                     & False       & 3            &       0 &         161280 &       1381 \\
 seel                     & True        & 1            &       0 &         161336 &       1382 \\
 capulet                  & False       & 37           &       0 &         161304 &       1382 \\
 schatz                   & True        & 1            &       0 &         161360 &       1383 \\
